,id,url,title,year,genre,certificate,runtime,imdb_rating,metascore
1040,tt7550000,/title/tt7550000/,Project Power,2020,"['Action', ' Crime', ' Sci-Fi']",R,113,60.0,51.0
1041,tt6155172,/title/tt6155172/,Roma,2018,['Drama'],R,135,77.0,
1042,t10101702,/title/tt10101702/,My Little Pony: A New Generation,2021,"['Animation', ' Adventure', ' Comedy']",PG,90,68.0,
1043,tt0770703,/title/tt0770703/,What's Your Number?,2011,"['Comedy', ' Romance']",R,106,60.0,
1044,tt1528071,/title/tt1528071/,Horns,2013,"['Comedy', ' Crime', ' Drama']",R,120,64.0,46.0
1045,tt2870612,/title/tt2870612/,"As Above, So Below",2014,"['Horror', ' Mystery', ' Thriller']",R,93,62.0,
1046,tt1567437,/title/tt1567437/,The Voices,2014,"['Comedy', ' Crime', ' Fantasy']",R,103,63.0,58.0
1047,tt1381404,/title/tt1381404/,The Company You Keep,2012,"['Drama', ' Thriller']",R,125,64.0,57.0
1048,tt3846674,/title/tt3846674/,To All the Boys I've Loved Before,2018,"['Comedy', ' Drama', ' Romance']",TV-14,99,70.0,
1049,tt1351685,/title/tt1351685/,Jack the Giant Slayer,2013,"['Action', ' Adventure', ' Fantasy']",PG-13,114,63.0,51.0
1050,tt9000224,/title/tt9000224/,The Assistant,2019,['Drama'],R,87,64.0,
1051,tt4520364,/title/tt4520364/,Morgan,2016,"['Action', ' Horror', ' Sci-Fi']",R,92,58.0,48.0
1052,tt1179056,/title/tt1179056/,A Nightmare on Elm Street,2010,"['Crime', ' Drama', ' Horror']",R,95,52.0,
1053,tt0980970,/title/tt0980970/,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,"['Adventure', ' Family', ' Fantasy']",PG,113,63.0,53.0
1054,tt3361792,/title/tt3361792/,Tolkien,2019,"['Biography', ' Drama', ' Romance']",PG-13,112,68.0,48.0
1055,tt2709768,/title/tt2709768/,The Secret Life of Pets,2016,"['Animation', ' Adventure', ' Comedy']",PG,87,65.0,
1056,t10121392,/title/tt10121392/,Thunder Force,2021,"['Action', ' Adventure', ' Comedy']",PG-13,106,44.0,
1057,tt6217926,/title/tt6217926/,Annette,2021,"['Drama', ' Musical', ' Romance']",R,141,63.0,
1058,tt4777008,/title/tt4777008/,Maleficent: Mistress of Evil,2019,"['Adventure', ' Family', ' Fantasy']",PG,119,66.0,43.0
1059,tt0477080,/title/tt0477080/,Unstoppable,2010,"['Action', ' Thriller']",PG-13,98,68.0,
1060,tt4786282,/title/tt4786282/,Lights Out,2016,"['Horror', ' Mystery']",PG-13,81,63.0,58.0
1061,tt1082807,/title/tt1082807/,The Belko Experiment,2016,"['Horror', ' Thriller']",R,89,61.0,44.0
1062,tt2479478,/title/tt2479478/,The Ridiculous 6,2015,"['Action', ' Adventure', ' Comedy']",TV-14,119,48.0,
1063,tt7134096,/title/tt7134096/,The Rhythm Section,2020,"['Action', ' Drama', ' Mystery']",R,109,54.0,45.0
1064,tt5104604,/title/tt5104604/,Isle of Dogs,2018,"['Animation', ' Adventure', ' Comedy']",PG-13,101,78.0,
1065,tt1893256,/title/tt1893256/,Redemption,2013,"['Action', ' Crime', ' Drama']",R,100,62.0,43.0
1066,tt2039338,/title/tt2039338/,Flatliners,2017,"['Drama', ' Horror', ' Mystery']",PG-13,109,52.0,
1067,tt6372694,/title/tt6372694/,Prisoners of the Ghostland,2021,"['Action', ' Fantasy', ' Sci-Fi']",,103,42.0,53.0
1068,tt1413495,/title/tt1413495/,Paranoia,2013,"['Drama', ' Thriller']",PG-13,106,56.0,
1069,tt2305051,/title/tt2305051/,Wild,2014,"['Adventure', ' Biography', ' Drama']",R,115,71.0,
1070,tt1860242,/title/tt1860242/,The Highwaymen,2019,"['Biography', ' Crime', ' Drama']",R,132,69.0,58.0
1071,tt1092026,/title/tt1092026/,Paul,2011,"['Adventure', ' Comedy', ' Sci-Fi']",R,104,69.0,57.0
1072,tt1321870,/title/tt1321870/,Gangster Squad,2013,"['Action', ' Crime', ' Drama']",R,113,67.0,40.0
1073,tt1608290,/title/tt1608290/,Zoolander 2,2016,"['Action', ' Adventure', ' Comedy']",PG-13,101,47.0,
1074,tt6521876,/title/tt6521876/,Jay and Silent Bob Reboot,2019,"['Action', ' Adventure', ' Comedy']",R,105,56.0,46.0
1075,tt1781922,/title/tt1781922/,No Escape,2015,"['Action', ' Thriller']",R,103,67.0,
1076,t13575806,/title/tt13575806/,Back to the Outback,2021,"['Animation', ' Adventure', ' Comedy']",PG,95,65.0,58.0
1077,tt8201852,/title/tt8201852/,You Should Have Left,2020,"['Horror', ' Thriller']",R,93,54.0,46.0
1078,tt8629748,/title/tt8629748/,Spenser Confidential,2020,"['Action', ' Comedy', ' Crime']",R,111,62.0,49.0
1079,t11242718,/title/tt11242718/,The Last Victim,2021,"['Action', ' Crime', ' Thriller']",,103,53.0,
1080,t11394332,/title/tt11394332/,Spree,2020,"['Action', ' Comedy', ' Crime']",Not Rated,93,59.0,42.0
1081,tt1860353,/title/tt1860353/,Turbo,2013,"['Animation', ' Adventure', ' Comedy']",PG,96,64.0,58.0
1082,tt7711170,/title/tt7711170/,Alone,2020,"['Drama', ' Horror', ' Mystery']",R,98,62.0,
1083,tt8760280,/title/tt8760280/,Finding You,2020,"['Drama', ' Romance']",PG,119,63.0,41.0
1084,tt1327773,/title/tt1327773/,The Butler,2013,"['Biography', ' Drama']",PG-13,132,72.0,
1085,tt4560436,/title/tt4560436/,Mile 22,2018,"['Action', ' Thriller']",R,94,61.0,
1086,tt1572315,/title/tt1572315/,Texas Chainsaw,2013,"['Horror', ' Thriller']",R,92,48.0,
1087,tt1855325,/title/tt1855325/,Resident Evil: Retribution,2012,"['Action', ' Horror', ' Sci-Fi']",R,95,53.0,
1088,tt9691136,/title/tt9691136/,Shadow in the Cloud,2020,"['Action', ' Horror', ' War']",R,83,49.0,
1089,tt1821694,/title/tt1821694/,RED 2,2013,"['Action', ' Adventure', ' Comedy']",PG-13,116,66.0,47.0
1090,tt2304637,/title/tt2304637/,Flag Day,2021,"['Crime', ' Drama']",R,109,51.0,53.0
1091,tt4361050,/title/tt4361050/,Ouija: Origin of Evil,2016,"['Drama', ' Horror', ' Mystery']",PG-13,99,62.0,
1092,tt5294550,/title/tt5294550/,All the Money in the World,2017,"['Biography', ' Crime', ' Drama']",R,132,68.0,
1093,tt6217306,/title/tt6217306/,Apostle,2018,"['Drama', ' Fantasy', ' Horror']",TV-MA,130,63.0,
1094,tt2039345,/title/tt2039345/,Grand Piano,2013,"['Drama', ' Music', ' Mystery']",R,90,59.0,
1095,tt2224026,/title/tt2224026/,Home,2015,"['Animation', ' Adventure', ' Comedy']",PG,94,66.0,55.0
1096,tt6341832,/title/tt6341832/,Oxygen,2021,"['Drama', ' Fantasy', ' Sci-Fi']",TV-14,100,65.0,
1097,tt5580266,/title/tt5580266/,The Hate U Give,2018,"['Crime', ' Drama']",PG-13,133,74.0,
1098,tt5208252,/title/tt5208252/,Operation Finale,2018,"['Biography', ' Drama', ' History']",PG-13,122,66.0,58.0
1099,tt1588173,/title/tt1588173/,Warm Bodies,2013,"['Comedy', ' Horror', ' Romance']",PG-13,98,68.0,60.0
1100,tt3300542,/title/tt3300542/,London Has Fallen,2016,"['Action', ' Thriller']",R,99,59.0,
1101,tt0963966,/title/tt0963966/,The Sorcerer's Apprentice,2010,"['Action', ' Adventure', ' Family']",PG,109,61.0,46.0
1102,tt1972779,/title/tt1972779/,The Best of Me,2014,"['Drama', ' Romance']",PG-13,118,66.0,
1103,tt1241317,/title/tt1241317/,Death Note,2017,"['Crime', ' Drama', ' Fantasy']",TV-MA,101,45.0,43.0
1104,tt4669252,/title/tt4669252/,Georgetown,2019,"['Biography', ' Crime', ' Drama']",R,99,61.0,49.0
1105,tt1175709,/title/tt1175709/,All Good Things,2010,"['Crime', ' Drama', ' Mystery']",R,101,63.0,57.0
1106,tt2004420,/title/tt2004420/,Neighbors,2014,['Comedy'],R,97,63.0,
1107,tt3564472,/title/tt3564472/,Girls Trip,2017,"['Adventure', ' Comedy', ' Drama']",R,122,62.0,
1108,tt8545482,/title/tt8545482/,Zone 414,2021,"['Sci-Fi', ' Thriller']",R,98,49.0,
1109,tt2193215,/title/tt2193215/,The Counselor,2013,"['Crime', ' Drama', ' Thriller']",R,117,54.0,48.0
1110,tt1625346,/title/tt1625346/,Young Adult,2011,"['Comedy', ' Drama']",R,94,63.0,
1111,tt1014763,/title/tt1014763/,Child 44,2015,"['Crime', ' Drama', ' History']",R,137,64.0,41.0
1112,tt1449283,/title/tt1449283/,Winnie the Pooh,2011,"['Animation', ' Adventure', ' Comedy']",G,63,71.0,
1113,tt1226229,/title/tt1226229/,Get Him to the Greek,2010,"['Comedy', ' Music']",R,109,63.0,
1114,tt3774114,/title/tt3774114/,Snowden,2016,"['Biography', ' Crime', ' Drama']",R,134,73.0,58.0
1115,tt2400463,/title/tt2400463/,The Invitation,2015,"['Drama', ' Horror', ' Mystery']",Not Rated,100,66.0,
1116,tt4501244,/title/tt4501244/,Why Him?,2016,['Comedy'],R,111,62.0,
1117,tt2140619,/title/tt2140619/,Two Night Stand,2014,"['Comedy', ' Romance']",R,86,63.0,45.0
1118,tt1261945,/title/tt1261945/,Sex and the City 2,2010,"['Comedy', ' Drama', ' Romance']",R,146,45.0,
1119,tt1100089,/title/tt1100089/,Foxcatcher,2014,"['Biography', ' Drama', ' History']",R,134,70.0,
1120,tt1683526,/title/tt1683526/,Detachment,2011,['Drama'],Not Rated,98,77.0,52.0
1121,tt1403981,/title/tt1403981/,Remember Me,2010,"['Drama', ' Romance']",PG-13,113,71.0,40.0
1122,tt1220634,/title/tt1220634/,Resident Evil: Afterlife,2010,"['Action', ' Horror', ' Sci-Fi']",R,96,58.0,
1123,tt2361317,/title/tt2361317/,Live by Night,2016,"['Action', ' Thriller']",R,129,64.0,49.0
1124,tt1979388,/title/tt1979388/,The Good Dinosaur,2015,"['Animation', ' Adventure', ' Comedy']",PG,93,67.0,
1125,tt3469046,/title/tt3469046/,Despicable Me 3,2017,"['Animation', ' Adventure', ' Comedy']",PG,89,62.0,49.0
1126,tt5179598,/title/tt5179598/,Billionaire Boys Club,2018,"['Biography', ' Drama', ' Thriller']",R,108,56.0,
1127,tt1216492,/title/tt1216492/,Leap Year,2010,"['Comedy', ' Romance']",PG,100,64.0,
1128,tt1872194,/title/tt1872194/,The Judge,2014,"['Crime', ' Drama']",R,141,74.0,48.0
1129,tt1477837,/title/tt1477837/,Cedar Rapids,2011,['Comedy'],R,87,63.0,
1130,tt0493405,/title/tt0493405/,CHIPS,2017,"['Action', ' Comedy', ' Crime']",R,100,60.0,
1131,t10418662,/title/tt10418662/,Awake,2021,"['Action', ' Adventure', ' Drama']",TV-MA,96,48.0,
1132,t15090124,/title/tt15090124/,Mad God,2021,"['Animation', ' Fantasy', ' Horror']",,83,70.0,
1133,tt1823664,/title/tt1823664/,Annie,2014,"['Comedy', ' Drama', ' Family']",PG,118,53.0,
1134,tt0983193,/title/tt0983193/,The Adventures of Tintin,2011,"['Animation', ' Action', ' Adventure']",PG,107,73.0,
1135,tt5294518,/title/tt5294518/,Eli,2019,"['Drama', ' Horror', ' Mystery']",R,98,58.0,
1136,tt1229822,/title/tt1229822/,Jane Eyre,2011,"['Drama', ' Romance']",PG-13,120,73.0,
1137,tt2884206,/title/tt2884206/,I Origins,2014,"['Drama', ' Mystery', ' Romance']",R,106,73.0,57.0
1138,tt9738716,/title/tt9738716/,The World to Come,2020,"['Drama', ' Romance']",R,105,63.0,
1139,tt3152592,/title/tt3152592/,Scoob!,2020,"['Animation', ' Adventure', ' Comedy']",PG,93,56.0,43.0
1140,tt1690953,/title/tt1690953/,Despicable Me 2,2013,"['Animation', ' Adventure', ' Comedy']",PG,98,73.0,
1141,tt1512235,/title/tt1512235/,Super,2010,"['Action', ' Comedy', ' Crime']",R,96,67.0,50.0
1142,tt1302011,/title/tt1302011/,Kung Fu Panda 2,2011,"['Animation', ' Action', ' Adventure']",PG,90,72.0,
1143,tt3717252,/title/tt3717252/,Underworld: Blood Wars,2016,"['Action', ' Adventure', ' Fantasy']",R,91,57.0,
1144,tt4876134,/title/tt4876134/,The Misfits,2021,"['Action', ' Adventure', ' Comedy']",R,94,43.0,
1145,tt1438254,/title/tt1438254/,Charlie St. Cloud,2010,"['Drama', ' Fantasy', ' Romance']",PG-13,99,64.0,
1146,tt0865560,/title/tt0865560/,Now & Later,2011,['Drama'],Unrated,99,51.0,
1147,t10332588,/title/tt10332588/,Finding 'Ohana,2021,"['Action', ' Adventure', ' Comedy']",PG,123,61.0,
1148,tt1397280,/title/tt1397280/,Taken 2,2012,"['Action', ' Crime', ' Thriller']",PG-13,92,62.0,45.0
1149,tt4733624,/title/tt4733624/,Fatherhood,2021,"['Comedy', ' Drama']",PG-13,109,66.0,53.0
1150,tt3513548,/title/tt3513548/,Richard Jewell,2019,"['Biography', ' Crime', ' Drama']",R,131,75.0,
1151,tt3319920,/title/tt3319920/,Regression,2015,"['Adventure', ' Crime', ' Drama']",R,106,56.0,
1152,tt3907584,/title/tt3907584/,All the Bright Places,2020,"['Drama', ' Romance']",TV-MA,107,65.0,
1153,tt4695012,/title/tt4695012/,It Comes at Night,2017,"['Drama', ' Horror', ' Mystery']",R,91,62.0,
1154,tt9308382,/title/tt9308382/,The High Note,2020,"['Drama', ' Music', ' Romance']",PG-13,113,64.0,58.0
1155,tt1601913,/title/tt1601913/,The Grey,2011,"['Action', ' Adventure', ' Drama']",R,117,68.0,
1156,tt1790886,/title/tt1790886/,The Campaign,2012,['Comedy'],R,85,61.0,50.0
1157,tt2377322,/title/tt2377322/,Deliver Us from Evil,2014,"['Action', ' Adventure', ' Crime']",R,118,62.0,40.0
1158,tt5962210,/title/tt5962210/,Ingrid Goes West,2017,"['Comedy', ' Drama']",R,98,66.0,
1159,tt2318092,/title/tt2318092/,Endless Love,2014,"['Drama', ' Romance']",PG-13,104,62.0,
1160,tt2265534,/title/tt2265534/,The Lifeguard,2013,"['Drama', ' Romance']",R,98,56.0,
1161,tt5220122,/title/tt5220122/,Hotel Transylvania 3: Summer Vacation,2018,"['Animation', ' Adventure', ' Comedy']",PG,97,63.0,54.0
1162,tt6199572,/title/tt6199572/,Capone,2020,"['Biography', ' Crime', ' Drama']",R,103,47.0,46.0
1163,tt1559547,/title/tt1559547/,Beautiful Creatures,2013,"['Drama', ' Fantasy', ' Romance']",PG-13,124,61.0,52.0
1164,tt1438176,/title/tt1438176/,Fright Night,2011,"['Comedy', ' Horror']",R,106,64.0,
1165,tt7329656,/title/tt7329656/,47 Meters Down: Uncaged,2019,"['Adventure', ' Drama', ' Horror']",PG-13,90,50.0,43.0
1166,tt2058673,/title/tt2058673/,Point Break,2015,"['Action', ' Adventure', ' Crime']",PG-13,114,53.0,
1167,tt1602613,/title/tt1602613/,Only God Forgives,2013,"['Action', ' Crime', ' Drama']",R,90,57.0,
1168,tt5690810,/title/tt5690810/,Ophelia,2018,"['Drama', ' Romance', ' Thriller']",PG-13,106,65.0,60.0
1169,tt1327194,/title/tt1327194/,The Lucky One,2012,"['Drama', ' Mystery', ' Romance']",PG-13,101,64.0,
1170,t11656220,/title/tt11656220/,Midnight in the Switchgrass,2021,"['Action', ' Crime', ' Thriller']",R,99,44.0,
1171,tt3986820,/title/tt3986820/,The Endless,2017,"['Drama', ' Fantasy', ' Horror']",Not Rated,111,65.0,
1172,tt3172532,/title/tt3172532/,The Diary of a Teenage Girl,2015,"['Comedy', ' Drama', ' Romance']",R,102,68.0,
1173,tt3612126,/title/tt3612126/,The Grudge,2020,"['Fantasy', ' Horror']",R,94,43.0,41.0
1174,tt2837574,/title/tt2837574/,The Old Man & the Gun,2018,"['Biography', ' Comedy', ' Crime']",PG-13,93,67.0,
1175,tt1838556,/title/tt1838556/,Honest Thief,2020,"['Action', ' Crime', ' Drama']",PG-13,99,60.0,46.0
1176,tt7014006,/title/tt7014006/,Eighth Grade,2018,"['Comedy', ' Drama']",R,93,74.0,
1177,tt1921064,/title/tt1921064/,Pompeii,2014,"['Action', ' Adventure', ' Drama']",PG-13,105,55.0,
1178,tt4540710,/title/tt4540710/,Miss Sloane,2016,['Drama'],R,132,75.0,
1179,tt2205401,/title/tt2205401/,Addicted,2014,"['Drama', ' Romance', ' Thriller']",R,106,50.0,
1180,tt3626476,/title/tt3626476/,Vacation Friends,2021,"['Adventure', ' Comedy']",R,103,63.0,49.0
1181,tt4537896,/title/tt4537896/,White Boy Rick,2018,"['Crime', ' Drama']",R,111,65.0,59.0
1182,tt2091935,/title/tt2091935/,Mr. Right,2015,"['Action', ' Comedy', ' Romance']",R,95,63.0,52.0
1183,tt2446042,/title/tt2446042/,Taken 3,2014,"['Action', ' Crime', ' Thriller']",PG-13,108,60.0,
1184,tt7315484,/title/tt7315484/,The Silence,2019,"['Drama', ' Horror', ' Sci-Fi']",PG-13,90,53.0,
1185,tt0479997,/title/tt0479997/,Season of the Witch,2011,"['Action', ' Adventure', ' Fantasy']",PG-13,95,54.0,
1186,tt1411697,/title/tt1411697/,The Hangover Part II,2011,['Comedy'],R,102,64.0,44.0
1187,tt2937898,/title/tt2937898/,A Most Violent Year,2014,"['Action', ' Crime', ' Drama']",R,125,70.0,
1188,tt3014866,/title/tt3014866/,Criminal,2016,"['Action', ' Sci-Fi', ' Thriller']",R,113,63.0,
1189,tt4651520,/title/tt4651520/,Bad Moms,2016,['Comedy'],R,100,62.0,60.0
1190,tt2388771,/title/tt2388771/,Mowgli: Legend of the Jungle,2018,"['Adventure', ' Drama', ' Fantasy']",PG-13,104,65.0,51.0
1191,tt3072482,/title/tt3072482/,Hardcore Henry,2015,"['Action', ' Adventure', ' Sci-Fi']",R,96,67.0,51.0
1192,tt5074352,/title/tt5074352/,Dangal,2016,"['Action', ' Biography', ' Drama']",Not Rated,161,83.0,
1193,tt8266310,/title/tt8266310/,Blinded by the Light,2019,"['Comedy', ' Drama', ' Music']",PG-13,118,69.0,
1194,tt2171867,/title/tt2171867/,Empire State,2013,"['Action', ' Crime', ' Thriller']",R,94,52.0,
1195,tt9340860,/title/tt9340860/,Let Him Go,2020,"['Crime', ' Drama', ' Thriller']",R,113,67.0,
1196,tt1255919,/title/tt1255919/,Holmes & Watson,2018,"['Comedy', ' Crime', ' Mystery']",PG-13,90,39.0,
1197,tt4913966,/title/tt4913966/,The Curse of La Llorona,2019,"['Horror', ' Mystery', ' Thriller']",R,93,52.0,41.0
1198,tt1195478,/title/tt1195478/,The Five-Year Engagement,2012,"['Comedy', ' Drama', ' Romance']",R,124,62.0,
1199,tt7374948,/title/tt7374948/,Always Be My Maybe,2019,"['Comedy', ' Romance']",PG-13,101,68.0,
1200,tt2011311,/title/tt2011311/,The Outsider,2018,"['Action', ' Crime', ' Drama']",TV-MA,120,62.0,
1201,tt9086228,/title/tt9086228/,Gretel & Hansel,2020,"['Fantasy', ' Horror', ' Mystery']",PG-13,87,54.0,
1202,tt2531344,/title/tt2531344/,Blockers,2018,['Comedy'],R,102,62.0,
1203,t10208198,/title/tt10208198/,"The Gangster, the Cop, the Devil",2019,"['Action', ' Crime', ' Thriller']",Not Rated,109,69.0,
1204,tt4971344,/title/tt4971344/,The Sisters Brothers,2018,"['Crime', ' Drama', ' Western']",R,122,69.0,
1205,tt4103724,/title/tt4103724/,Forever My Girl,2018,"['Comedy', ' Drama', ' Music']",PG,108,66.0,
1206,tt1075747,/title/tt1075747/,Jonah Hex,2010,"['Action', ' Drama', ' Fantasy']",PG-13,81,47.0,
1207,tt8521876,/title/tt8521876/,Yes Day,2021,"['Comedy', ' Family']",PG,86,57.0,46.0
1208,tt0481499,/title/tt0481499/,The Croods,2013,"['Animation', ' Adventure', ' Comedy']",PG,98,72.0,55.0
1209,tt5397194,/title/tt5397194/,Anon,2018,"['Crime', ' Sci-Fi', ' Thriller']",TV-MA,100,61.0,54.0
1210,tt0879870,/title/tt0879870/,Eat Pray Love,2010,"['Biography', ' Drama', ' Romance']",PG-13,133,58.0,50.0
1211,tt7737640,/title/tt7737640/,Breaking News in Yuba County,2021,"['Comedy', ' Crime', ' Drama']",R,96,57.0,
1212,tt1464540,/title/tt1464540/,I Am Number Four,2011,"['Action', ' Adventure', ' Sci-Fi']",PG-13,111,61.0,
1213,tt0376479,/title/tt0376479/,American Pastoral,2016,"['Crime', ' Drama']",R,108,61.0,43.0
1214,tt7137380,/title/tt7137380/,Destroyer,2018,"['Action', ' Crime', ' Drama']",R,121,62.0,
1215,tt2378507,/title/tt2378507/,The Glass Castle,2017,"['Biography', ' Drama']",PG-13,127,71.0,56.0
1216,tt1600196,/title/tt1600196/,The Drop,2014,"['Crime', ' Drama', ' Thriller']",R,106,70.0,
1217,tt1490785,/title/tt1490785/,I Saw the Light,2015,"['Biography', ' Drama', ' Music']",R,123,57.0,47.0
1218,tt1478839,/title/tt1478839/,The Art of Racing in the Rain,2019,"['Comedy', ' Drama', ' Romance']",PG,109,75.0,43.0
1219,tt9794630,/title/tt9794630/,The Vanished,2020,"['Crime', ' Mystery', ' Thriller']",R,115,57.0,
1220,tt2692904,/title/tt2692904/,Locke,2013,['Drama'],R,85,71.0,
1221,tt6491178,/title/tt6491178/,Dragged Across Concrete,2018,"['Action', ' Crime', ' Drama']",R,159,69.0,60.0
1222,tt1433108,/title/tt1433108/,Faster,2010,"['Action', ' Crime', ' Drama']",R,98,64.0,44.0
1223,tt7008872,/title/tt7008872/,Boy Erased,2018,"['Biography', ' Drama']",R,115,69.0,
1224,tt0385887,/title/tt0385887/,Motherless Brooklyn,2019,"['Crime', ' Drama', ' Mystery']",R,144,68.0,60.0
1225,tt2390361,/title/tt2390361/,Enough Said,2013,"['Comedy', ' Drama', ' Romance']",PG-13,93,70.0,
1226,t12676326,/title/tt12676326/,Malcolm & Marie,2021,"['Drama', ' Romance']",R,106,66.0,53.0
1227,tt0443465,/title/tt0443465/,Before We Go,2014,"['Comedy', ' Drama', ' Romance']",PG-13,95,68.0,
1228,tt4799050,/title/tt4799050/,Rough Night,2017,['Comedy'],R,101,52.0,51.0
1229,tt0817177,/title/tt0817177/,Flipped,2010,"['Comedy', ' Drama', ' Romance']",PG,90,77.0,45.0
1230,tt8893974,/title/tt8893974/,Passing,2021,['Drama'],PG-13,98,67.0,
1231,tt1071875,/title/tt1071875/,Ghost Rider: Spirit of Vengeance,2011,"['Action', ' Fantasy', ' Thriller']",PG-13,96,43.0,
1232,tt5758778,/title/tt5758778/,Skyscraper,2018,"['Action', ' Adventure', ' Thriller']",PG-13,102,58.0,51.0
1233,tt2338151,/title/tt2338151/,PK,2014,"['Comedy', ' Drama', ' Sci-Fi']",Not Rated,153,81.0,
1234,tt9866072,/title/tt9866072/,Holidate,2020,"['Comedy', ' Romance']",TV-MA,104,61.0,44.0
1235,tt4685762,/title/tt4685762/,The Craft: Legacy,2020,"['Drama', ' Fantasy', ' Horror']",PG-13,97,44.0,54.0
1236,tt7668870,/title/tt7668870/,Searching,2018,"['Drama', ' Mystery', ' Thriller']",PG-13,102,76.0,
1237,t11738830,/title/tt11738830/,The Beta Test,2021,"['Comedy', ' Horror', ' Thriller']",Unrated,93,61.0,
1238,tt3063516,/title/tt3063516/,Jackass Presents: Bad Grandpa,2013,['Comedy'],R,92,65.0,54.0
1239,tt2404463,/title/tt2404463/,The Heat,2013,"['Action', ' Comedy', ' Crime']",R,117,66.0,60.0
1240,tt1311071,/title/tt1311071/,Kill Your Darlings,2013,"['Biography', ' Drama', ' Romance']",R,104,64.0,
1241,tt1702439,/title/tt1702439/,Safe Haven,2013,"['Drama', ' Romance', ' Thriller']",PG-13,115,66.0,
1242,tt1666801,/title/tt1666801/,The DUFF,2015,"['Comedy', ' Romance']",PG-13,101,64.0,56.0
1243,tt3289728,/title/tt3289728/,Equals,2015,"['Drama', ' Romance', ' Sci-Fi']",PG-13,101,60.0,43.0
1244,tt0480255,/title/tt0480255/,The Losers,2010,"['Action', ' Adventure', ' Crime']",PG-13,97,63.0,44.0
1245,tt3501112,/title/tt3501112/,Security,2017,"['Action', ' Crime', ' Thriller']",R,88,57.0,
1246,tt1231583,/title/tt1231583/,Due Date,2010,"['Comedy', ' Drama']",R,95,65.0,51.0
1247,tt3332064,/title/tt3332064/,Pan,2015,"['Action', ' Adventure', ' Comedy']",PG,111,57.0,
1248,tt4687108,/title/tt4687108/,In the Tall Grass,2019,"['Horror', ' Mystery', ' Sci-Fi']",TV-MA,101,54.0,46.0
1249,t11317142,/title/tt11317142/,Shiva Baby,2020,"['Comedy', ' Drama']",Not Rated,77,71.0,
1250,tt2262227,/title/tt2262227/,The Book of Life,2014,"['Animation', ' Adventure', ' Comedy']",PG,95,72.0,
1251,tt6019206,/title/tt6019206/,Kill Bill: The Whole Bloody Affair,2011,"['Action', ' Crime', ' Thriller']",Not Rated,247,88.0,
1252,tt2671706,/title/tt2671706/,Fences,2016,['Drama'],PG-13,139,72.0,
